DATE,OPEN,HIGH,LOW,CLOSE,VOL
2003-12-24,18.3146,18.3864,18.1958,18.2676,601123.86110656
2003-12-26,18.2097,18.3076,18.1708,18.1888,570081.97522478
2003-12-29,18.2097,18.611,18.1568,18.603,1798448.8793721
2003-12-30,18.5781,18.7698,18.5452,18.6779,1429505.5420601
2003-12-31,18.643,19.1481,18.5781,19.0273,2839811.1362449
2004-01-02,19.0343,19.0592,18.7318,18.7458,2671243.0871493
2004-01-05,19.201,19.2319,19.0083,19.2319,4448951.2944558
2004-01-06,19.2319,19.8498,19.18,19.8369,4628270.3526612
2004-01-07,19.8498,20.0874,19.7181,20.0874,3648991.867552
2004-01-08,20.1004,21.0327,20.0605,21.0058,5797014.8370188
2004-01-09,20.888,21.1136,20.7622,20.8551,3641306.2784828
2004-01-12,20.8551,21.0946,20.5636,21.0867,2715033.5140234
2004-01-13,21.1206,21.2154,20.8551,20.9798,4511797.4141445
2004-01-14,20.9868,21.0597,20.8171,20.915,4023771.5241962
2004-01-15,20.9868,21.443,20.8301,21.4171,5733707.9025527
2004-01-16,21.3432,22.3574,21.3123,22.2905,5729404.2932408
2004-01-20,22.2905,22.3085,21.8413,22.1338,4076323.4424675
2004-01-21,22.1927,22.7447,21.991,22.6279,4600766.7228524
2004-01-22,22.6279,22.8086,22.1148,22.1148,4526086.6793272
2004-01-23,22.1198,22.2256,21.6337,21.7615,2735474.6564838
2004-01-26,21.5418,22.1528,21.4829,22.0679,3206596.6582735
2004-01-27,24.5964,25.1844,23.4495,23.4934,21339523.90949
2004-01-28,23.6431,23.9156,23.3966,23.3966,5805314.5118673
2004-01-29,23.4694,23.737,22.8086,23.1989,4508417.4379298
2004-01-30,23.1859,24.1163,23.0082,23.9855,6317161.5204906
2004-02-02,24.0454,24.2431,23.5643,23.703,3448614.5757931
2004-02-03,23.4624,23.9156,23.4305,23.7429,3339364.4080256
2004-02-04,23.6242,23.6242,22.9364,22.9743,3211972.1628283
2004-02-05,22.9613,23.2518,22.8815,22.9294,2917871.1559848
2004-02-06,22.9014,23.9795,22.8735,23.9795,4251183.6168165
2004-02-09,24.0055,24.3758,23.9616,24.1432,4056956.1987926
2004-02-10,24.0125,24.3948,23.9476,24.3219,2177220.5944679
2004-02-11,24.276,24.4687,24.0125,24.3419,3296489.6000786
2004-02-12,24.1762,24.3549,23.9156,24.0254,2834583.8938358
2004-02-13,24.0624,24.2431,23.9156,24.1293,2788948.2043097
2004-02-17,24.1293,24.4687,23.9925,24.4008,3165419.8526038
2004-02-18,23.7569,23.8567,22.9883,23.4155,10677137.495611
2004-02-19,23.689,23.8827,23.4305,23.4864,4496430.2430912
2004-02-20,23.4864,23.4864,22.7447,22.8086,4417754.1340295
2004-02-23,22.7238,22.7307,21.7165,21.9451,4470921.1398514
2004-02-24,21.8014,22.1927,21.6087,21.9651,4414835.9743634
2004-02-25,21.6696,22.2835,21.6696,22.0949,3236103.8305924
2004-02-26,22.0949,22.4043,21.9711,22.2576,2679695.0312285
2004-02-27,22.2576,22.4043,21.9791,22.2496,3201372.4211781
2004-03-01,22.2186,22.4452,22.0749,22.3394,3102109.912824
2004-03-02,22.3394,22.608,22.2186,22.2765,2364383.5216008
2004-03-03,22.2765,22.3085,21.9651,22.1078,1952721.6526575
2004-03-04,22.1338,22.1727,21.9711,22.0949,1719314.9608468
2004-03-05,21.9651,22.7767,21.9322,22.6539,3271290.0441566
2004-03-08,22.6479,22.6898,21.8782,21.8782,2419856.6048519
2004-03-09,22.3574,22.3574,21.3123,21.3622,4943279.3273699
2004-03-10,21.475,21.5948,20.5396,20.5396,6074066.6988717
2004-03-11,20.4338,20.8171,19.6542,19.6542,8261588.5071559
2004-03-12,19.8369,20.7482,19.8369,20.5965,5568212.2858964
2004-03-15,20.5706,20.7093,19.6742,19.6991,4353990.3918711
2004-03-16,19.6861,19.8309,19.3427,19.6482,4535464.2600462
2004-03-17,19.7181,20.7932,19.7121,20.5835,5301458.6325459
2004-03-18,20.305,20.311,19.8309,19.9157,4430512.6927344
2004-03-19,20.1074,20.2721,19.8029,19.8818,4221529.184123
2004-03-22,19.751,19.9157,19.4016,19.6292,4235973.7238503
2004-03-23,19.6542,19.7041,18.7638,18.8067,5941765.7745244
2004-03-24,18.8346,19.3667,18.7458,19.0463,4220916.1001149
2004-03-25,19.3298,20.1483,19.201,19.9816,3976134.2957024
2004-03-26,19.8568,20.2781,19.777,20.0365,2806622.4545635
2004-03-29,20.1743,20.5586,20.1743,20.348,3137143.8571574
2004-03-30,20.3679,20.5536,20.1743,20.4747,2691832.4917553
2004-03-31,20.5007,20.7992,20.4338,20.5835,2516355.2263132
2004-04-01,20.5835,20.8231,20.5077,20.5895,2879455.2318943
2004-04-02,20.8551,21.0867,20.6444,21.0327,2894514.8591722
2004-04-05,20.9729,21.2084,20.7992,21.1136,2363766.4305076
2004-04-06,20.888,21.2803,20.7552,21.1895,2944607.4290122
2004-04-07,20.9539,21.1396,20.5007,20.7353,3163265.0426341
2004-04-08,21.0128,21.2683,20.5466,20.7153,2014959.6971944
2004-04-12,20.7153,20.9998,20.6644,20.7423,1120340.9008536
2004-04-13,20.7622,20.7682,19.9537,20.1803,2740392.351575
2004-04-14,20.1803,20.2481,19.8169,20.0185,2147724.4416328
2004-04-15,20.1074,20.1214,19.1341,19.4555,3909443.3779367
2004-04-16,20.0425,20.0744,19.2389,19.6073,3748715.1906834
2004-04-19,19.5574,19.8369,19.3966,19.784,2273417.6827814
2004-04-20,19.8818,19.9017,18.7049,18.7049,3613646.3723583
2004-04-21,18.9045,19.1611,18.8726,18.8975,5198203.063969
2004-04-22,18.8726,19.3298,18.5701,19.1141,3514530.1226074
2004-04-23,19.0463,19.3607,18.9115,19.201,2439829.9201361
2004-04-26,19.201,19.3966,18.7837,18.9315,2942145.0752672
2004-04-27,18.9365,19.2519,18.6779,18.7518,2254361.9899669
2004-04-28,18.611,18.6779,18.3146,18.4164,2892054.5089696
2004-04-29,18.3205,18.4643,17.8015,18.09,3085208.028208
2004-04-30,18.1219,18.2746,17.512,17.5759,2554307.3303127
2004-05-03,17.6018,18.0111,17.4421,17.7416,3128538.6420761
2004-05-04,17.8664,17.8664,16.927,17.3962,6648912.0964145
2004-05-05,17.3902,17.7236,17.3034,17.4491,4243504.0383749
2004-05-06,17.3103,17.3692,17.0518,17.1406,2285711.419624
2004-05-07,17.0518,17.4281,16.9949,17.1207,3454299.6276658
2004-05-10,16.8222,16.948,16.3001,16.5367,6184088.2305056
2004-05-11,16.7244,17.0847,16.5956,17.0518,5114917.8053625
2004-05-12,17.0588,17.1786,16.4499,17.0258,5288703.0791547
2004-05-13,16.7573,17.0588,16.5447,16.934,3995957.3452983
2004-05-14,16.934,17.1337,16.5307,16.6026,3025122.7900983
2004-05-17,16.5647,16.6525,16.2662,16.6096,4372427.9918212
2004-05-18,17.0847,17.2115,15.9448,16.5307,11040084.23019
2004-05-19,16.7244,16.9879,16.38,16.4059,7768023.8239381
2004-05-20,16.3351,16.3351,15.812,15.812,4864294.6727615
2004-05-21,15.8859,16.0236,15.7032,15.8659,3536357.7164848
2004-05-24,15.9587,16.1085,15.7791,15.8449,3616412.2627936
2004-05-25,15.8799,16.1135,15.4886,16.0955,5946378.9311542
2004-05-26,16.1734,16.373,16.1085,16.2432,4417754.1340295
2004-05-27,16.3211,16.6525,16.2662,16.5367,4802677.7264028
2004-05-28,16.5367,16.7962,16.386,16.7244,4505802.814954
2004-06-01,16.5647,16.8412,16.5307,16.7893,5468950.7793136
2004-06-02,16.7962,16.8352,16.399,16.5307,4129488.4447469
2004-06-03,16.4628,16.5776,16.3001,16.3001,4485064.1464309
2004-06-04,16.4628,16.6285,16.362,16.4119,3181860.9224425
2004-06-07,16.5647,17.2774,16.5577,17.2494,4441110.4308421
2004-06-08,17.2704,17.3183,17.0698,17.2854,3320155.4442091
2004-06-09,17.2854,17.4022,17.0258,17.0518,4251645.4333651
2004-06-10,17.0209,17.1466,16.941,17.1157,2327659.5891601
2004-06-14,17.0847,17.0847,16.7573,16.7962,3032502.8389347
2004-06-15,16.8881,17.0847,16.8092,16.948,3410816.7445669
2004-06-16,16.9949,16.9949,16.7893,16.9689,2147260.6215417
2004-06-17,16.8352,16.8541,16.5177,16.6405,3123929.4925314
2004-06-18,16.6405,17.0209,16.5177,16.8482,3307704.4292795
2004-06-21,16.8482,16.948,16.6096,16.6455,1920302.3313
2004-06-22,16.6156,17.1207,16.5507,17.0079,3167103.8300837
2004-06-23,17.0518,17.6358,17.0518,17.5958,3381154.2977034
2004-06-24,17.8843,18.2876,17.8204,17.8594,5179144.3658407
2004-06-25,17.8594,19.2319,17.7945,19.206,9664049.230642
2004-06-28,19.206,19.206,18.8137,18.8406,4395017.9336237
2004-06-29,18.7698,19.3168,18.7578,19.2789,4015473.8528902
2004-06-30,19.2649,19.3028,18.9684,19.0533,3598742.0196249
2004-07-01,18.9484,18.9684,18.3275,18.637,4260098.3792156
2004-07-02,18.5601,18.5911,18.2746,18.3974,2216714.424429
2004-07-06,18.2746,18.2876,17.8454,17.8454,3122851.5866609
2004-07-07,17.8454,18.083,17.7625,17.7815,3207523.2966844
2004-07-08,17.7625,17.8843,17.482,17.488,2532642.0233786
2004-07-09,17.5699,17.8594,17.4351,17.4671,2411864.4737788
2004-07-12,17.2425,17.2494,16.913,17.1157,4203399.1279482
2004-07-13,17.1157,17.3313,17.0079,17.1027,2581198.8778846
2004-07-14,16.8881,17.2704,16.6924,16.7893,3424185.3819662
2004-07-15,16.9879,17.0009,16.6405,16.8152,3195532.0947609
2004-07-16,16.8881,16.9879,16.4449,16.4698,2599023.3938266
2004-07-19,16.4059,16.6595,16.2722,16.399,2459654.9732746
2004-07-20,16.3281,16.955,16.1614,16.7823,3943254.1595675
2004-07-21,16.8541,17.2115,15.9308,15.9448,5402720.6763252
2004-07-22,15.8659,16.2163,15.6832,16.1734,4770867.4819684
2004-07-23,16.0436,16.0436,15.3338,15.3338,5009656.6907328
2004-07-26,15.3598,15.4756,14.9345,15.0913,3613798.641589
2004-07-27,14.9984,15.258,14.8497,15.1312,4474919.2089305
2004-07-28,15.0324,15.1362,14.7279,14.8427,5485087.3106907
2004-07-29,14.9984,15.4157,14.9984,15.3269,5444061.7724806
2004-07-30,15.3009,15.6313,15.1362,15.4956,4259025.4822014
2004-08-02,15.5025,15.7241,15.3069,15.6393,2591339.8083
2004-08-03,15.6173,15.6243,14.9785,15.0843,3281738.5183473
2004-08-04,15.0583,15.0973,14.6101,14.9345,3553409.8667891
2004-08-05,14.8886,15.0783,14.665,14.679,1750971.9342792
2004-08-06,14.4294,14.5632,14.1659,14.2188,2626066.208858
2004-08-09,14.2328,14.4294,14.088,14.3176,2075656.0157696
2004-08-10,14.3815,14.9655,14.3815,14.8757,3798190.6694303
2004-08-11,14.8687,14.8687,13.9233,14.1659,6183780.6867303
2004-08-12,13.9922,13.9922,12.6975,12.8063,9681875.7501265
2004-08-13,13.9173,13.9922,13.0199,13.3543,10191569.952323
2004-08-16,13.2425,13.562,13.2425,13.4841,2706739.8498025
2004-08-17,13.6129,13.8575,13.6009,13.7906,4395474.741316
2004-08-18,13.8245,14.1719,13.7706,14.1659,3647912.9599102
2004-08-19,14.1659,14.3057,14.0531,14.1929,2807082.2675696
2004-08-20,14.1719,14.5293,14.0601,14.4474,1964093.7599454
2004-08-23,14.5363,14.6451,14.2847,14.4145,2325504.7791904
2004-08-24,14.4474,14.4534,13.9732,14.0601,2214258.0813115
2004-08-25,14.0401,14.3386,13.8644,14.2917,3259611.3948646
2004-08-26,14.2847,14.3815,13.9433,14.0401,3213207.3467859
2004-08-27,14.101,14.2048,14.0341,14.0811,1857915.0228461
2004-08-30,13.9922,14.0162,13.7127,13.7496,2947524.586907
2004-08-31,13.6458,13.6648,13.0279,13.3414,7412148.5926489
2004-09-01,13.2945,13.6329,13.1856,13.4642,4336161.8688441
2004-09-02,13.4701,13.8644,13.2565,13.7966,2466107.3819287
2004-09-03,13.7636,13.7706,13.1797,13.2565,2524650.8940767
2004-09-07,13.4382,13.6199,13.3723,13.3913,3443081.7931512
2004-09-08,13.2316,13.3414,13.1138,13.1347,2681385.0193359
2004-09-09,13.2366,13.8575,13.2236,13.7706,3709072.0968053
2004-09-10,13.6908,14.7798,13.6718,14.7798,7503421.9752435
2004-09-13,14.8497,15.0973,14.7728,14.8886,4286988.9250162
2004-09-14,14.8497,14.9405,14.5572,14.9026,2438450.4811179
2004-09-15,14.8687,14.8687,14.4474,14.5632,2155403.0183031
2004-09-16,14.5502,14.9086,14.5502,14.6041,1940584.1921307
2004-09-17,14.6381,14.9465,14.6381,14.9026,3767773.8888117
2004-09-20,14.8567,15.3598,14.6451,15.1242,3428334.7185048
2004-09-21,15.1242,15.258,14.9345,15.1771,3231491.675734
2004-09-22,15.0114,15.0583,14.679,14.7539,2316900.5658803
2004-09-23,14.691,14.9465,14.5632,14.7239,2213489.7227588
2004-09-24,14.7119,14.7479,14.1859,14.1998,2607630.6124504
2004-09-27,14.12,14.1789,13.8714,13.8974,3403439.7010444
2004-09-28,13.9283,13.9613,13.6398,13.8575,2242991.8862215
2004-09-29,13.7966,14.3695,13.7966,14.0601,2767438.1719202
2004-09-30,13.9922,14.2917,13.8445,14.0341,2889596.1623096
2004-10-01,14.12,14.9845,14.12,14.9595,4114581.0866998
2004-10-04,15.231,15.4756,15.1042,15.3199,4989529.1026754
2004-10-05,15.2939,15.3718,14.9535,15.1042,4034065.7256136
2004-10-06,14.9984,15.0114,14.7728,14.9785,3665584.2048502
2004-10-07,14.8687,14.9845,14.7728,14.7928,3419419.9561057
2004-10-08,14.7589,14.8826,14.4145,14.4674,2796325.2478323
2004-10-11,14.704,14.7728,14.3815,14.4215,3677263.8559134
2004-10-12,14.3246,14.3316,14.0811,14.2657,5465876.3433317
2004-10-13,14.5762,14.7798,14.5113,14.5981,3378389.4090393
2004-10-14,14.5981,14.6381,14.3107,14.4085,3125004.3930881
2004-10-15,14.5502,15.0394,14.4983,14.8287,3892850.0388672
2004-10-18,14.8357,14.9845,14.5762,14.9465,2806464.1747052
2004-10-19,15.0783,15.2819,14.7878,14.7878,3756554.0507546
2004-10-20,14.658,15.4546,14.652,15.4416,4251343.9002173
2004-10-21,15.4546,16.0695,15.3598,15.9847,4823575.6765555
2004-10-22,15.9847,15.9957,15.5075,15.5554,3714603.877676
2004-10-25,15.4037,15.7092,15.3897,15.5864,2068584.5124799
2004-10-26,15.5624,15.831,15.3718,15.831,2592417.7141705
2004-10-27,15.7651,16.3351,15.7092,16.2552,3405895.0423906
2004-10-28,16.2552,16.4628,16.0506,16.1404,2663713.7743959
2004-10-29,16.1404,16.4449,16.0875,16.3071,3147436.0550323
2004-11-01,16.2362,16.399,16.0106,16.0825,2677082.4117952
2004-11-02,15.9248,16.5247,15.8659,16.2163,3470899.979134
2004-11-03,16.8282,16.8282,15.9847,16.1674,4958951.0368847
2004-11-04,16.1674,16.2931,16.0506,16.2432,2970270.8050253
2004-11-05,16.2053,16.5846,16.1614,16.4059,3206752.9345893
2004-11-08,16.2113,16.8412,16.2113,16.7693,2854867.7582091
2004-11-09,16.5647,16.8482,16.4628,16.6355,2001587.05271
2004-11-10,16.6595,16.7184,16.3001,16.3001,1913383.097241
2004-11-11,16.3411,16.8352,16.3351,16.7114,2596100.2253042
2004-11-12,14.8058,15.0174,14.2727,14.698,23574525.668181
2004-11-15,14.4983,15.1841,14.4863,14.8287,5530874.2676763
2004-11-16,14.7179,14.9845,14.691,14.9345,3960001.7714103
2004-11-17,14.9845,15.224,14.9845,15.2101,4639798.7362649
2004-11-18,15.0463,15.265,14.9715,15.224,3402059.2602548
2004-11-19,15.258,15.258,14.9146,15.0513,2791254.281739
2004-11-22,14.9715,15.0663,14.8287,15.0174,2325814.3265082
2004-11-23,14.9026,14.9845,14.8058,14.8567,2765900.4530437
2004-11-24,14.8178,15.1312,14.7928,15.0843,2069352.8710325
2004-11-26,15.0044,15.2031,14.9984,15.0713,786590.78950452
2004-11-29,15.0583,15.1572,14.8497,14.9984,1795377.448704
2004-11-30,14.8497,15.0174,14.8287,14.8956,1892332.8778576
2004-12-01,14.9845,15.4227,14.9845,15.4157,2459344.4241855
2004-12-02,15.4157,15.9847,15.4107,15.6443,3808336.6087019
2004-12-03,15.7411,16.1284,15.6393,15.7551,2613163.3950923
2004-12-06,15.7172,15.8928,15.5984,15.819,1747124.1308883
2004-12-07,15.792,16.0635,15.5285,15.5405,2186750.4444177
2004-12-08,15.5485,15.5554,15.2819,15.3129,2304455.5615782
2004-12-09,15.2779,15.5405,14.8886,15.4297,2845652.4644334
2004-12-10,15.3658,15.6173,15.2779,15.4157,2305838.0059102
2004-12-13,15.4157,15.6583,15.3838,15.5135,1965167.6587309
2004-12-14,15.4416,15.792,15.4416,15.7481,2441061.0970086
2004-12-15,15.7481,16.0306,15.6972,15.7341,2795557.8910509
2004-12-16,15.4886,15.6972,15.3897,15.4107,2486078.6936703
2004-12-17,15.2889,15.6173,15.2819,15.5025,4071247.4675179
2004-12-20,15.5554,15.7411,15.3269,15.3388,2389428.8047495
2004-12-21,15.3069,15.5804,15.3009,15.5025,2790026.1101802
2004-12-22,15.5205,15.7291,15.3967,15.6173,2471025.0770199
2004-12-23,15.5684,15.6832,15.4886,15.5984,1845008.2019954
2004-12-27,15.5684,15.6832,15.4227,15.4886,3422644.6577759
2004-12-28,15.4886,15.7601,15.4886,15.6243,1886496.5585254
2004-12-29,15.5285,15.9058,15.5075,15.8659,2252516.727315
2004-12-30,15.7651,15.9198,15.6702,15.6762,1895099.7700642
2004-12-31,15.6762,15.7651,15.6313,15.6832,1814117.5835731
2005-01-03,15.6832,15.7341,15.2939,15.5405,3713831.5120383
2005-01-04,15.4756,15.6113,14.9984,15.1312,4118418.872378
2005-01-05,15.0783,15.3897,15.0463,15.1242,4285759.7516862
2005-01-06,15.231,15.258,14.7658,14.7928,3471818.603375
2005-01-07,14.7589,14.9345,14.7279,14.7798,2884526.1979876
2005-01-10,14.7539,14.7878,14.4923,14.7119,4337391.0421741
2005-01-11,14.7119,14.7119,14.3875,14.4534,3372245.5459318
2005-01-12,14.4534,14.5762,14.2118,14.4344,4129331.1666599
2005-01-13,14.3506,14.4015,14.101,14.127,3661128.3263075
2005-01-14,14.1529,14.4085,14.1459,14.3506,3134380.9720358
2005-01-18,14.2587,14.6451,14.12,14.5981,3872869.7111842
2005-01-19,14.5432,14.6451,14.3316,14.3566,4001792.6628593
2005-01-20,14.3566,14.685,14.3506,14.4804,6203144.9250914
2005-01-21,14.4804,14.4863,14.134,14.1859,5679467.9997166
2005-01-24,14.1998,14.2258,13.9483,13.9543,5426234.2512249
2005-01-25,13.9982,14.3176,13.9613,14.1859,3245477.4042264
2005-01-26,14.2587,14.3636,14.1998,14.3176,2918485.2417642
2005-01-27,14.2587,14.4674,14.12,14.3176,2942764.1699028
2005-01-28,14.2528,14.3506,13.9982,14.0601,3225036.2617661
2005-01-31,14.2787,14.4804,14.2528,14.3875,2920327.4991023
2005-02-01,14.3246,14.679,14.3246,14.658,3117785.6294238
2005-02-02,14.665,14.8178,14.5432,14.7728,2664328.8619466
2005-02-03,14.658,14.7658,14.2188,14.3815,3048942.9070021
2005-02-04,14.3506,14.6311,14.3316,14.6101,3451844.2863195
2005-02-07,14.8357,15.1042,14.7728,15.0463,4246730.7435875
2005-02-08,15.0513,15.6113,14.9984,15.4546,4812506.1041866
2005-02-09,15.4816,15.4816,14.9405,15.0244,2762206.9224261
2005-02-10,15.0244,15.1701,14.9595,14.9914,2044456.8518008
2005-02-11,14.9535,15.5025,14.8427,15.4367,3065996.0590777
2005-02-14,15.3199,15.6393,15.251,15.6313,4353990.3918711
2005-02-15,15.265,15.9637,15.1701,15.8729,10964638.833426
2005-02-16,15.7341,15.785,15.4227,15.5744,4332318.0725383
2005-02-17,15.4686,15.7241,15.3897,15.4227,3802340.0059689
2005-02-18,15.4297,15.4686,15.2779,15.3388,3093655.9652022
2005-02-22,15.244,15.6173,15.1961,15.2819,2649115.9636666
2005-02-23,15.3269,15.3598,14.8826,14.9535,4938819.4417422
2005-02-24,14.9026,15.1242,14.8357,15.0913,5984789.8463885
2005-02-25,15.1362,15.3658,14.9914,15.3269,5479397.2499618
2005-02-28,15.3269,15.6643,15.3269,15.6173,4081852.2180244
2005-03-01,15.6513,16.0037,15.6513,15.9308,4819732.8820209
2005-03-02,15.812,15.9957,15.6832,15.8379,2639437.8515711
2005-03-03,15.8379,16.0436,15.7341,15.8988,2990246.123852
2005-03-04,15.9527,15.9907,15.6173,15.6902,2592263.4413972
2005-03-07,15.7291,16.1923,15.6513,16.1085,3490564.7488717
2005-03-08,16.0176,16.2612,15.7172,15.8519,3533585.8154219
2005-03-09,15.7551,15.9587,15.5864,15.6243,3311858.7746744
2005-03-10,15.6044,15.7032,15.3778,15.5624,2808156.166355
2005-03-11,15.6513,15.6513,15.1362,15.1901,2517584.3996432
2005-03-14,15.1631,15.4606,15.1312,15.4037,3400673.810609
2005-03-15,15.4157,15.5485,15.1182,15.1362,2372834.4639088
2005-03-16,15.0973,15.2819,14.5632,14.665,5642896.3365066
2005-03-17,14.6451,14.8178,14.6251,14.7479,3273442.8505838
2005-03-18,14.658,14.704,14.4145,14.5432,9954314.4553497
2005-03-21,14.4804,14.8627,14.4604,14.698,3392223.8700723
2005-03-22,14.7409,14.8357,14.5432,14.698,4295285.594551
2005-03-23,14.7119,14.7728,14.6451,14.665,3465365.1929496
2005-03-24,14.665,14.8287,14.4215,14.7179,3800190.2048555
2005-03-28,14.7728,14.8058,14.6101,14.652,2593337.3401826
2005-03-29,14.652,14.7998,14.5572,14.6311,4444033.5993645
2005-03-30,14.4804,14.5363,14.1599,14.4923,6055475.8279196
2005-03-31,14.4983,14.5432,14.2847,14.4474,4161756.4986449
2005-04-01,14.5762,14.665,14.3456,14.3636,5185601.7833511
2005-04-04,14.2727,14.2727,13.8505,13.9363,7504037.0627942
2005-04-05,13.9613,13.9802,13.7187,13.9054,6418114.016952
2005-04-06,13.8974,14.1529,13.8974,14.094,3291571.9049873
2005-04-07,14.0531,14.0811,13.9173,14.0401,4479219.8129286
2005-04-08,14.0232,14.1459,13.9114,13.9114,2943379.2574534
2005-04-11,13.8904,13.9114,13.6718,13.7556,4594774.1272044
2005-04-12,13.6648,13.9673,13.538,13.9054,4037905.5148344
2005-04-13,13.8315,13.9613,13.5041,13.543,3602736.081619
2005-04-14,13.543,13.6718,13.4182,13.4512,3215664.6916746
2005-04-15,13.3234,13.3603,13.0858,13.2745,5251516.3283941
2005-04-18,13.2565,13.531,13.2565,13.4512,3766692.9776274
2005-04-19,13.4572,13.6129,13.4452,13.5181,3965528.5434247
2005-04-20,13.562,13.6648,13.3164,13.3474,2991933.1066456
2005-04-21,13.4572,13.9173,13.4572,13.8714,3402519.0732609
2005-04-22,13.8105,13.8844,13.6069,13.7327,3256849.5115143
2005-04-25,13.7836,13.9922,13.6578,13.8784,3372707.3624804
2005-04-26,13.8505,14.108,13.7966,13.8904,3058008.9368608
2005-04-27,13.8505,13.9613,13.6329,13.8165,2670631.0049124
2005-04-28,13.7327,13.7836,13.4382,13.4382,2890055.9753157
2005-04-29,13.538,13.569,13.3014,13.5041,3970599.509518
2005-05-02,13.5041,13.6848,13.4841,13.6458,2383744.7546481
2005-05-03,13.6009,13.8714,13.5949,13.7836,2481785.102071
2005-05-04,13.7966,13.9433,13.7437,13.8315,4377651.2271453
2005-05-05,13.7836,13.9613,13.6578,13.7187,3938485.7283933
2005-05-06,13.7636,14.0282,13.7496,13.9922,2394655.0453874
2005-05-09,13.9283,14.3057,13.8714,14.2458,3056777.7599883
2005-05-10,14.101,14.2657,14.0531,14.2258,2963813.387515
2005-05-11,14.2188,14.4674,14.1859,14.4474,3267755.7951686
2005-05-12,14.101,14.7798,14.101,14.2987,6027513.386876
2005-05-13,14.3176,14.5053,14.2328,14.3107,4902862.8660829
2005-05-16,14.2188,14.2528,13.9173,14.0282,6978055.0617614
2005-05-17,13.8036,14.7119,13.8036,14.6311,6752479.2158518
2005-05-18,14.6041,15.0843,14.4674,14.9146,4172509.5112972
2005-05-19,14.9146,15.0463,14.8687,15.0114,2357310.0147685
2005-05-20,15.0324,15.271,14.8497,15.238,2595951.9631584
2005-05-23,15.1771,15.4157,15.1631,15.3778,3521142.8146623
2005-05-24,15.3718,15.6044,15.251,15.5485,3256999.7772026
2005-05-25,15.4297,15.4546,15.1961,15.3129,2341795.5833408
2005-05-26,15.3199,15.5205,15.3199,15.4606,1880505.9664199
2005-05-27,15.4546,15.5924,15.4037,15.5624,1270933.1665478
2005-05-31,15.4546,15.7172,15.4297,15.6243,3155738.7351946
2005-06-01,15.6243,15.8659,15.5864,15.7481,2166619.8510465
2005-06-02,15.6044,15.831,15.5924,15.7411,2443056.6253488
2005-06-03,15.7481,15.7481,15.5864,15.6583,1856069.7601942
2005-06-06,16.1085,16.1085,15.7791,15.9587,4992912.0842038
2005-06-07,15.9448,16.0765,15.7032,15.7601,3052936.9689962
2005-06-08,15.8729,16.0566,15.805,15.9128,2378210.9702349
2005-06-09,15.8659,16.1015,15.831,16.0765,4349991.3210207
2005-06-10,15.9527,16.1803,15.9128,15.9448,2104697.364455
2005-06-13,15.9128,16.1135,15.8799,16.0566,2314283.939362
2005-06-14,16.0506,16.1404,15.9907,16.0765,1735137.9378211
2005-06-15,16.1284,16.2163,15.9248,16.0436,1840700.5855985
2005-06-16,16.1085,16.1334,15.9707,15.9907,1683049.8396409
2005-06-17,16.1734,16.1873,16.0306,16.1214,3287116.0264447
2005-06-20,15.9777,16.2662,15.9637,16.2163,2291238.1916384
2005-06-21,16.1734,16.2662,16.0635,16.0635,2131585.9067131
2005-06-22,16.1284,16.2053,15.9378,16.0306,2191050.0466446
2005-06-23,16.0306,16.3001,16.0106,16.1554,4026993.2205526
2005-06-24,16.1284,16.1334,15.6972,15.7032,2846111.2756683
2005-06-27,15.5864,15.5864,15.0973,15.1901,3720438.1934657
2005-06-28,15.1961,15.3129,15.1502,15.2889,3102109.912824
2005-06-29,15.265,15.3458,15.0843,15.1182,1978538.2996727
2005-06-30,15.0174,15.0973,14.9345,14.9785,2649885.3239905
2005-07-01,15.0973,15.3269,15.0513,15.231,2509128.4484789
2005-07-05,15.1362,15.4886,15.0513,15.3718,2189978.1514016
2005-07-06,15.4037,15.6443,15.3388,15.3838,2506519.8361306
2005-07-07,15.231,15.5485,15.0513,15.5405,3783287.3184681
2005-07-08,15.5864,15.8988,15.5554,15.8379,3710299.2665928
2005-07-11,16.2662,17.0318,16.2662,16.7044,10847854.344049
2005-07-12,16.2792,16.955,16.2792,16.8731,3992568.3531423
2005-07-13,16.7693,16.9879,16.7044,16.8731,3176330.1433431
2005-07-14,16.955,17.0847,16.6595,16.7503,2265578.8227103
2005-07-15,16.8152,16.8152,16.5577,16.6994,2226393.5382958
2005-07-18,16.6595,16.7044,16.4499,16.7044,2192283.2270596
2005-07-19,16.7044,16.9749,16.5706,16.8881,2492077.2999459
2005-07-20,16.8482,17.0209,16.6595,16.8671,3606734.1506981
2005-07-21,16.8671,17.0149,16.7503,16.8222,3191387.7670785
2005-07-22,16.7753,16.7893,16.5108,16.6525,2215026.4398642
2005-07-25,16.6156,16.7893,16.5846,16.6595,1808743.0807895
2005-07-26,16.6595,17.0448,16.6595,16.9071,3089048.8192
2005-07-27,16.955,17.3313,16.92,17.1786,3625632.5654255
2005-07-28,17.1786,17.2305,17.0847,17.1915,1511870.1728832
2005-07-29,17.1267,17.2305,17.0079,17.0768,1465619.3958064
2005-08-01,17.0698,17.4092,17.0698,17.2494,2064897.9942611
2005-08-02,17.3253,17.4281,17.2574,17.3313,1969320.0005833
